order_id,customer_id,product_id,order_date,quantity,payment_method,order_status,sales_amount,discount_percent,final_amount,profit_amount,customer_name,age,gender,city,membership_type,join_date,product_name,category,brand,price,stock_quantity,feedback_id,raw_sentiment_label,review_text,rating,feedback_date,sentiment
ORD_3058,CUST_1047,PROD_2985,2024-07-15,4,Card,Shipped,14036.6,10.0,12632.94,2106.27,Customer_47,40.0,Other,Delhi,Silver,2022-06-06,Product_985,Home,Branda,3509.15,375,FDBK_4907,__label__2,Very happy with this purchase,5.0,2023-02-03,1.0
ORD_3059,CUST_5615,PROD_2790,2023-05-09,2,Card,Returned,4744.82,20.0,3795.86,411.77,Customer_4615,29.0,Male,Delhi,Silver,2022-12-19,Product_790,Fashion,Brande,2372.41,153,,,No review provided,4.0,,1.0
ORD_3060,CUST_1688,PROD_5311,2024-04-02,4,Net Banking,Delivered,8158.76,5.0,7750.82,1644.29,Customer_688,65.0,Other,Bangalore,Silver,2023-08-21,Product_3311,Home,Brandb,2039.69,104,FDBK_6907,__label__2,Amazing quality and fast delivery,5.0,2024-03-04,1.0
ORD_3061,CUST_4972,PROD_5982,2023-01-13,5,Net Banking,Cancelled,18683.25,20.0,14946.6,3462.48,Customer_3972,66.0,Female,Chennai,Silver,2023-02-15,Product_3982,Fashion,Brandb,3736.65,280,FDBK_8143,__label__2,amazing quality and fast delivery,5.0,2023-09-26,1.0
ORD_3062,CUST_1766,PROD_2728,2024-02-10,1,Card,Delivered,1758.36,20.0,1406.69,270.92,Customer_766,63.0,Male,Hyderabad,Silver,2023-06-09,Product_728,Groceries,Brandd,1758.36,82,FDBK_5697,__label__2,VERY POOR QUALITY AND DISAPPOINTING,5.0,2024-08-06,1.0
ORD_3063,CUST_5691,PROD_3935,2024-10-08,4,Upi,Delivered,17932.64,15.0,15242.74,2052.83,Customer_4691,20.0,Male,Bangalore,Platinum,2022-01-22,Product_1935,Home,Brandc,4483.16,322,,,No review provided,4.0,,1.0
ORD_3064,CUST_4135,PROD_5099,2023-08-11,4,Card,Delivered,12837.88,10.0,11554.09,2281.31,Customer_3135,66.0,Female,Pune,Gold,2022-12-07,Product_3099,Electronics,Brande,3209.47,40,FDBK_6039,__label__2,Excellent product and very useful,4.0,2024-03-14,1.0
ORD_3065,CUST_4204,PROD_6283,2024-11-02,2,Cash On Delivery,Delivered,5703.34,0.0,5703.34,804.71,Customer_3204,52.0,Other,Hyderabad,Platinum,2024-03-16,Product_4283,Home,Brandd,2851.67,130,,,No review provided,4.0,,1.0
ORD_3066,CUST_4760,PROD_4971,2024-12-06,2,Upi,Delivered,2856.94,10.0,2571.25,290.63,Customer_3760,47.0,Male,Kolkata,Silver,2024-01-19,Product_2971,Fashion,Brande,1428.47,291,FDBK_4458,__label__2,Loved it and will buy again,5.0,2024-05-14,1.0
ORD_3066,CUST_4760,PROD_4971,2024-12-06,2,Upi,Delivered,2856.94,10.0,2571.25,290.63,Customer_3760,47.0,Male,Kolkata,Silver,2024-01-19,Product_2971,Fashion,Brande,1428.47,291,FDBK_8810,__label__1,Terrible experience with this item,2.0,2023-03-30,0.0
ORD_3067,CUST_2221,PROD_6503,2023-08-27,3,Upi,Delivered,7504.11,15.0,6378.49,645.51,Customer_1221,65.0,Female,Chennai,Platinum,2023-05-17,Product_4503,Home,Brande,2501.37,454,FDBK_4051,__label__1,Terrible experience with this item,2.0,2024-12-05,0.0
ORD_3068,CUST_3523,PROD_6965,2023-06-14,4,Net Banking,Delivered,16774.6,20.0,13419.68,1572.48,Customer_2523,44.0,Male,Bangalore,Platinum,2023-01-13,Product_4965,Groceries,Branda,4193.65,114,FDBK_4032,__label__2,Amazing quality and fast delivery,4.0,2023-05-02,1.0
ORD_3068,CUST_3523,PROD_6965,2023-06-14,4,Net Banking,Delivered,16774.6,20.0,13419.68,1572.48,Customer_2523,44.0,Male,Bangalore,Platinum,2023-01-13,Product_4965,Groceries,Branda,4193.65,114,FDBK_4731,__label__2,Loved it and will buy again,4.0,2023-09-15,1.0
ORD_3068,CUST_3523,PROD_6965,2023-06-14,4,Net Banking,Delivered,16774.6,20.0,13419.68,1572.48,Customer_2523,44.0,Male,Bangalore,Platinum,2023-01-13,Product_4965,Groceries,Branda,4193.65,114,FDBK_8107,__label__2,Amazing quality and fast delivery,4.0,2024-09-08,1.0
ORD_3069,CUST_4642,PROD_2662,2024-08-02,4,Upi,Delivered,8202.84,15.0,6972.41,2000.66,Customer_3642,69.0,Male,Kolkata,Platinum,2023-12-30,Product_662,Fashion,Brande,2050.71,213,FDBK_4534,__label__2,Excellent product and very useful,4.0,2023-11-29,1.0
ORD_3069,CUST_4642,PROD_2662,2024-08-02,4,Upi,Delivered,8202.84,15.0,6972.41,2000.66,Customer_3642,69.0,Male,Kolkata,Platinum,2023-12-30,Product_662,Fashion,Brande,2050.71,213,FDBK_5827,__label__1,Not worth the price,2.0,2023-07-29,0.0
ORD_3069,CUST_4642,PROD_2662,2024-08-02,4,Upi,Delivered,8202.84,15.0,6972.41,2000.66,Customer_3642,69.0,Male,Kolkata,Platinum,2023-12-30,Product_662,Fashion,Brande,2050.71,213,FDBK_8565,__label__1,Delivery was late and product was damaged,1.0,2023-10-15,0.0
ORD_3070,CUST_1089,PROD_2465,2023-10-30,4,Net Banking,Delivered,11763.08,20.0,9410.46,1352.87,Customer_89,23.0,Male,Chennai,Gold,2022-06-02,Product_465,Fashion,Brandc,2940.77,172,,,No review provided,4.0,,1.0
ORD_3071,CUST_4956,PROD_5929,2024-01-12,1,Cash On Delivery,Delivered,3305.36,15.0,2809.56,621.07,Customer_3956,22.0,Female,Bangalore,Silver,2023-11-14,Product_3929,Electronics,Brandb,3305.36,279,,,No review provided,4.0,,1.0
ORD_3072,CUST_1620,PROD_2956,2023-07-24,3,Upi,Delivered,3174.39,10.0,2856.95,708.6,Customer_620,54.0,Male,Pune,Gold,2022-11-14,Product_956,Electronics,Brandb,1058.13,53,FDBK_4035,__label__2,Excellent product and very useful,5.0,2023-10-18,1.0
ORD_3073,CUST_4604,PROD_5942,2024-12-04,2,Cash On Delivery,Delivered,902.6,0.0,902.6,184.49,Customer_3604,28.0,Male,Hyderabad,Silver,2022-03-17,Product_3942,Groceries,Brandd,451.3,366,FDBK_8455,__label__1,Waste of money and bad product,2.0,2023-06-22,0.0
ORD_3074,CUST_1340,PROD_4650,2023-09-17,3,Net Banking,Delivered,5075.25,5.0,4821.49,923.43,Customer_340,50.0,Female,Mumbai,Gold,2023-07-21,Product_2650,Beauty,Brande,1691.75,33,,,No review provided,4.0,,1.0
ORD_3075,CUST_2544,PROD_4860,2023-08-24,1,Cash On Delivery,Delivered,1009.55,20.0,807.64,126.59,Customer_1544,52.0,Male,Chennai,Gold,2021-09-21,Product_2860,Fashion,Brande,1009.55,483,,,No review provided,4.0,,1.0
ORD_3076,CUST_1430,PROD_3243,2024-02-18,1,Cash On Delivery,Delivered,4970.56,20.0,3976.45,497.49,Customer_430,37.0,Male,Hyderabad,Platinum,2021-09-27,Product_1243,Electronics,Brandd,4970.56,24,FDBK_4227,__label__2,Good product worth the price,5.0,2023-12-22,1.0
ORD_3077,CUST_2448,PROD_3431,2023-02-23,2,Card,Shipped,593.44,20.0,474.75,131.85,Customer_1448,21.0,Female,Kolkata,Platinum,2024-04-03,Product_1431,Electronics,Brandd,296.72,13,,,No review provided,4.0,,1.0
ORD_3078,CUST_2591,PROD_5411,2023-10-13,4,Cash On Delivery,Returned,4676.44,0.0,4676.44,990.54,Customer_1591,45.0,Male,Pune,Gold,2021-05-31,Product_3411,Beauty,Brandd,1169.11,10,,,No review provided,4.0,,1.0
ORD_3079,CUST_1317,PROD_3953,2023-10-28,4,Cash On Delivery,Delivered,11111.92,15.0,9445.13,1053.36,Customer_317,51.0,Female,Hyderabad,Gold,2021-09-26,Product_1953,Electronics,Branda,2777.98,495,,,No review provided,4.0,,1.0
ORD_3080,CUST_2880,PROD_4352,2024-06-12,2,Net Banking,Delivered,7287.94,10.0,6559.15,1599.63,Customer_1880,23.0,Female,Delhi,Silver,2021-04-18,Product_2352,Electronics,Brandb,3643.97,472,,,No review provided,4.0,,1.0
ORD_3081,CUST_4156,PROD_5342,2023-07-27,2,Net Banking,Delivered,3495.5,0.0,3495.5,352.96,Customer_3156,50.0,Female,Mumbai,Silver,2023-12-26,Product_3342,Beauty,Brandd,1747.75,185,FDBK_4263,__label__2,Excellent product and very useful,5.0,2023-12-26,1.0
ORD_3082,CUST_5833,PROD_3036,2024-04-24,2,Upi,Delivered,3813.52,20.0,3050.82,592.84,Customer_4833,37.0,Female,Mumbai,Silver,2021-03-06,Product_1036,Fashion,Branda,1906.76,27,,,No review provided,4.0,,1.0
ORD_3083,CUST_4742,PROD_2028,2024-01-22,4,Card,Returned,8303.44,10.0,7473.1,698.85,Customer_3742,31.0,Other,Delhi,Silver,2022-01-16,Product_28,Groceries,Brande,2075.86,249,FDBK_4884,__label__1,Not worth the price,1.0,2023-08-02,0.0
ORD_3084,CUST_1705,PROD_3835,2024-02-16,5,Card,Delivered,704.5,5.0,669.28,123.65,Customer_705,51.0,Female,Delhi,Platinum,2023-12-20,Product_1835,Home,Branda,140.9,155,FDBK_8985,__label__1,Not worth the price,1.0,2024-03-15,0.0
ORD_3085,CUST_1617,PROD_6494,2023-12-11,2,Net Banking,Returned,2496.22,0.0,2496.22,496.76,Customer_617,33.0,Male,Hyderabad,Platinum,2023-05-19,Product_4494,Fashion,Brandc,1248.11,287,,,No review provided,4.0,,1.0
ORD_3086,CUST_3919,PROD_4075,2024-11-17,1,Net Banking,Delivered,3689.61,5.0,3505.13,668.11,Customer_2919,52.0,Other,Mumbai,Gold,2023-05-02,Product_2075,Fashion,Brandd,3689.61,299,,,No review provided,4.0,,1.0
ORD_3087,CUST_1655,PROD_6944,2024-06-08,4,Card,Delivered,4555.16,15.0,3871.89,683.81,Customer_655,62.0,Other,Bangalore,Gold,2023-03-15,Product_4944,Electronics,Brandc,1138.79,465,,,No review provided,4.0,,1.0
ORD_3088,CUST_1674,PROD_2832,2024-05-21,3,Card,Delivered,6011.24,0.0,5388.86,920.35,Customer_674,27.0,Other,Kolkata,Gold,2023-05-28,Product_832,Groceries,Branda,2515.855,281,FDBK_7605,__label__1,Waste of money and bad product,1.0,2024-01-24,0.0
ORD_3089,CUST_1688,PROD_6345,2023-08-07,2,Cash On Delivery,Shipped,3888.52,0.0,3888.52,389.41,Customer_688,65.0,Other,Bangalore,Silver,2023-08-21,Product_4345,Fashion,Brandc,1944.26,183,,,No review provided,4.0,,1.0
ORD_3090,CUST_5683,PROD_5819,2023-01-23,2,Upi,Delivered,8294.06,15.0,7049.95,1535.56,Customer_4683,46.0,Other,Hyderabad,Silver,2021-04-10,Product_3819,Home,Brandb,4147.03,162,FDBK_8526,__label__2,Amazing quality and fast delivery,5.0,2023-08-18,1.0
ORD_3091,CUST_5917,PROD_5411,2023-11-24,3,Cash On Delivery,Returned,3507.33,10.0,3156.6,359.8,Customer_4917,34.0,Male,Bangalore,Silver,2021-02-19,Product_3411,Beauty,Brandd,1169.11,10,FDBK_5178,__label__1,amazing quality and fast delivery,1.0,2023-06-08,0.0
ORD_3091,CUST_5917,PROD_5411,2023-11-24,3,Cash On Delivery,Returned,3507.33,10.0,3156.6,359.8,Customer_4917,34.0,Male,Bangalore,Silver,2021-02-19,Product_3411,Beauty,Brandd,1169.11,10,FDBK_5656,__label__2,VERY POOR QUALITY AND DISAPPOINTING,4.0,2023-03-13,1.0
ORD_3091,CUST_5917,PROD_5411,2023-11-24,3,Cash On Delivery,Returned,3507.33,10.0,3156.6,359.8,Customer_4917,34.0,Male,Bangalore,Silver,2021-02-19,Product_3411,Beauty,Brandd,1169.11,10,FDBK_8037,__label__2,Loved it and will buy again,5.0,2023-01-16,1.0
ORD_3092,CUST_1534,PROD_6154,2024-03-16,3,Card,Delivered,13885.83,5.0,13191.54,2160.19,Customer_534,27.0,Other,Mumbai,Platinum,2021-11-26,Product_4154,Home,Brandb,4628.61,356,,,No review provided,4.0,,1.0
ORD_3093,CUST_5075,PROD_5441,2024-02-23,1,Net Banking,Shipped,3585.63,20.0,2868.5,693.89,Customer_4075,44.0,Male,Mumbai,Silver,2021-08-05,Product_3441,Groceries,Branda,3585.63,111,,,No review provided,4.0,,1.0
ORD_3094,CUST_2125,PROD_6706,2023-04-09,4,Net Banking,Delivered,16900.6,15.0,14365.51,3066.15,Customer_1125,51.0,Female,Delhi,Platinum,2024-01-26,Product_4706,Groceries,Brandb,4225.15,353,,,No review provided,4.0,,1.0
ORD_3095,CUST_2552,PROD_3293,2024-08-09,4,Card,Delivered,8433.48,0.0,8433.48,2294.23,Customer_1552,41.0,Male,Pune,Gold,2021-03-19,Product_1293,Electronics,Brandd,2108.37,69,FDBK_6621,__label__1,Waste of money and bad product,1.0,2024-06-24,0.0
ORD_3096,CUST_2899,PROD_3058,2023-07-23,4,Net Banking,Shipped,16478.16,0.0,16478.16,3786.62,Customer_1899,61.0,Male,Bangalore,Platinum,2022-04-03,Product_1058,Groceries,Brandd,4119.54,252,FDBK_4922,__label__1,Not worth the price,2.0,2023-10-21,0.0
ORD_3097,CUST_2199,PROD_2514,2023-09-29,1,Upi,Delivered,2875.46,15.0,2444.14,700.82,Customer_1199,40.0,Female,Pune,Silver,2021-08-16,Product_514,Fashion,Brandd,2875.46,23,FDBK_4452,__label__1,Terrible experience with this item,1.0,2024-03-31,0.0
ORD_3098,CUST_4887,PROD_3520,2023-11-13,1,Upi,Returned,654.89,0.0,654.89,83.38,Customer_3887,21.0,Male,Mumbai,Platinum,2024-01-31,Product_1520,Fashion,Branda,654.89,236,FDBK_4469,__label__2,Loved it and will buy again,4.0,2024-11-18,1.0
ORD_3098,CUST_4887,PROD_3520,2023-11-13,1,Upi,Returned,654.89,0.0,654.89,83.38,Customer_3887,21.0,Male,Mumbai,Platinum,2024-01-31,Product_1520,Fashion,Branda,654.89,236,FDBK_6570,__label__2,Very happy with this purchase,4.0,2023-07-27,1.0
ORD_3098,CUST_4887,PROD_3520,2023-11-13,1,Upi,Returned,654.89,0.0,654.89,83.38,Customer_3887,21.0,Male,Mumbai,Platinum,2024-01-31,Product_1520,Fashion,Branda,654.89,236,FDBK_8120,__label__1,Waste of money and bad product,2.0,2023-05-22,0.0
ORD_3099,CUST_1303,PROD_4532,2023-11-11,5,Cash On Delivery,Shipped,17946.95,15.0,15254.91,1358.89,Customer_303,69.0,Other,Chennai,Gold,2023-03-12,Product_2532,Fashion,Brandd,3589.39,494,FDBK_5037,__label__1,Terrible experience with this item,2.0,2023-06-23,0.0
ORD_3100,CUST_2694,PROD_2326,2023-03-13,2,Cash On Delivery,Delivered,7837.14,0.0,7837.14,763.62,Customer_1694,34.0,Other,Mumbai,Platinum,2022-05-19,Product_326,Beauty,Brandc,3918.57,338,FDBK_7318,__label__2,Excellent product and very useful,5.0,2023-04-18,1.0
ORD_3101,CUST_4716,PROD_6952,2024-05-09,3,Net Banking,Cancelled,8622.63,20.0,6898.1,860.72,Customer_3716,36.0,Other,Bangalore,Platinum,2023-02-22,Product_4952,Home,Brandd,2874.21,350,,,No review provided,4.0,,1.0
ORD_3102,CUST_4906,PROD_6701,2023-03-06,3,Net Banking,Delivered,6693.66,0.0,6693.66,613.44,Customer_3906,39.0,Other,Hyderabad,Silver,2022-09-01,Product_4701,Beauty,Branda,2231.22,251,FDBK_8549,__label__2,Loved it and will buy again,4.0,2024-07-03,1.0
ORD_3103,CUST_1677,PROD_5676,2023-11-22,3,Card,Delivered,9026.1,10.0,9026.1,1248.07,Customer_677,21.0,Male,Kolkata,Gold,2022-02-23,Product_3676,Electronics,Brandd,3008.7,308,FDBK_8198,__label__2,Very happy with this purchase,5.0,2023-02-14,1.0
ORD_3103,CUST_1677,PROD_5676,2023-11-22,3,Card,Delivered,9026.1,10.0,9026.1,1248.07,Customer_677,21.0,Male,Kolkata,Gold,2022-02-23,Product_3676,Electronics,Brandd,3008.7,308,FDBK_8362,__label__1,Very poor quality and disappointing,2.0,2024-05-06,0.0
ORD_3104,CUST_1244,PROD_5088,2023-03-12,1,Card,Delivered,906.12,20.0,724.9,194.02,Customer_244,67.0,Female,Kolkata,Gold,2022-01-29,Product_3088,Home,Branda,906.12,60,FDBK_4969,__label__2,Loved it and will buy again,5.0,2023-06-24,1.0
ORD_3104,CUST_1244,PROD_5088,2023-03-12,1,Card,Delivered,906.12,20.0,724.9,194.02,Customer_244,67.0,Female,Kolkata,Gold,2022-01-29,Product_3088,Home,Branda,906.12,60,FDBK_7639,__label__1,Very poor quality and disappointing,1.0,2023-09-29,0.0
ORD_3104,CUST_1244,PROD_5088,2023-03-12,1,Card,Delivered,906.12,20.0,724.9,194.02,Customer_244,67.0,Female,Kolkata,Gold,2022-01-29,Product_3088,Home,Branda,906.12,60,FDBK_8546,__label__1,Delivery was late and product was damaged,2.0,2023-10-09,0.0
ORD_3105,CUST_5638,PROD_5220,2023-02-12,2,Cash On Delivery,Delivered,7823.14,0.0,7823.14,1077.57,Customer_4638,25.0,Male,Pune,Gold,2022-10-28,Product_3220,Groceries,Brandd,3911.57,238,,,No review provided,4.0,,1.0
ORD_3106,CUST_3745,PROD_4959,2023-11-17,1,Card,Delivered,894.07,0.0,894.07,232.04,Customer_2745,64.0,Female,Kolkata,Platinum,2023-02-02,Product_2959,Electronics,Branda,894.07,107,FDBK_5639,__label__2,Loved it and will buy again,4.0,2024-04-23,1.0
ORD_3107,CUST_2040,PROD_6856,2023-02-08,5,Upi,Delivered,16227.0,20.0,12981.6,1951.55,Customer_1040,44.0,Male,Kolkata,Gold,2022-04-28,Product_4856,Home,Brande,3245.4,193,FDBK_6041,__label__2,Good product worth the price,5.0,2024-09-24,1.0
ORD_3108,CUST_4775,PROD_2920,2023-05-22,3,Net Banking,Shipped,5917.32,10.0,5325.59,938.84,Customer_3775,52.0,Other,Mumbai,Platinum,2023-02-18,Product_920,Electronics,Brandd,1972.44,462,FDBK_4022,__label__2,Good product worth the price,5.0,2024-06-21,1.0
ORD_3108,CUST_4775,PROD_2920,2023-05-22,3,Net Banking,Shipped,5917.32,10.0,5325.59,938.84,Customer_3775,52.0,Other,Mumbai,Platinum,2023-02-18,Product_920,Electronics,Brandd,1972.44,462,FDBK_4916,__label__2,amazing quality and fast delivery,4.0,2023-02-24,1.0
ORD_3108,CUST_4775,PROD_2920,2023-05-22,3,Net Banking,Shipped,5917.32,10.0,5325.59,938.84,Customer_3775,52.0,Other,Mumbai,Platinum,2023-02-18,Product_920,Electronics,Brandd,1972.44,462,FDBK_4952,__label__2,Good product worth the price,4.0,2024-07-01,1.0
ORD_3109,CUST_5364,PROD_2732,2023-08-24,4,Cash On Delivery,Delivered,2949.28,5.0,2801.82,749.69,Customer_4364,26.0,Female,Kolkata,Gold,2021-06-24,Product_732,Electronics,Brande,737.32,218,,,No review provided,4.0,,1.0
ORD_3110,CUST_2264,PROD_6486,2024-07-01,2,Cash On Delivery,Delivered,5335.96,0.0,5335.96,1005.17,Customer_1264,61.0,Other,Delhi,Gold,2021-07-28,Product_4486,Home,Branda,2667.98,237,,,No review provided,4.0,,1.0
ORD_3111,CUST_4028,PROD_4435,2023-06-11,5,Card,Delivered,6011.24,0.0,5388.86,920.35,Customer_3028,53.0,Male,Mumbai,Platinum,2021-04-02,Product_2435,Electronics,Branda,2515.855,168,FDBK_5703,__label__1,Terrible experience with this item,1.0,2023-09-10,0.0
ORD_3112,CUST_3222,PROD_3595,2024-03-19,4,Net Banking,Cancelled,15789.84,5.0,15000.35,2387.52,Customer_2222,40.0,Male,Kolkata,Gold,2023-11-11,Product_1595,Fashion,Brandc,3947.46,116,FDBK_7724,__label__2,Loved it and will buy again,5.0,2024-07-23,1.0
ORD_3113,CUST_1569,PROD_5838,2023-06-02,4,Net Banking,Delivered,2015.4,20.0,1612.32,417.66,Customer_569,61.0,Male,Hyderabad,Gold,2021-01-19,Product_3838,Groceries,Brande,503.85,13,,,No review provided,4.0,,1.0
ORD_3114,CUST_3599,PROD_3596,2024-06-19,2,Cash On Delivery,Cancelled,4160.22,0.0,4160.22,397.65,Customer_2599,37.0,Male,Delhi,Silver,2022-11-24,Product_1596,Beauty,Branda,2080.11,279,FDBK_5740,__label__2,Good product worth the price,4.0,2024-01-19,1.0
ORD_3114,CUST_3599,PROD_3596,2024-06-19,2,Cash On Delivery,Cancelled,4160.22,0.0,4160.22,397.65,Customer_2599,37.0,Male,Delhi,Silver,2022-11-24,Product_1596,Beauty,Branda,2080.11,279,FDBK_6923,__label__1,Waste of money and bad product,2.0,2024-01-19,0.0
ORD_3115,CUST_5621,PROD_2197,2024-09-11,3,Card,Delivered,8792.01,0.0,8792.01,2131.88,Customer_4621,53.0,Female,Pune,Platinum,2023-11-05,Product_197,Beauty,Brande,2930.67,95,FDBK_6254,__label__1,Delivery was late and product was damaged,2.0,2024-06-24,0.0
ORD_3115,CUST_5621,PROD_2197,2024-09-11,3,Card,Delivered,8792.01,0.0,8792.01,2131.88,Customer_4621,53.0,Female,Pune,Platinum,2023-11-05,Product_197,Beauty,Brande,2930.67,95,FDBK_6776,__label__2,Excellent product and very useful,4.0,2023-05-25,1.0
ORD_3116,CUST_5758,PROD_2798,2023-01-07,2,Card,Shipped,2217.44,5.0,2106.57,510.23,Customer_4758,25.0,Male,Kolkata,Gold,2021-08-21,Product_798,Electronics,Brandb,1108.72,185,,,No review provided,4.0,,1.0
ORD_3117,CUST_4910,PROD_2968,2023-06-02,4,Card,Delivered,9430.76,5.0,8959.22,1592.7,Customer_3910,47.0,Female,Pune,Gold,2023-07-17,Product_968,Home,Brandb,2357.69,75,FDBK_4867,__label__2,Very happy with this purchase,4.0,2023-11-20,1.0
ORD_3118,CUST_4799,PROD_3763,2023-12-17,4,Cash On Delivery,Delivered,5294.48,0.0,5294.48,447.17,Customer_3799,35.0,Female,Delhi,Gold,2022-04-29,Product_1763,Electronics,Brande,1323.62,484,FDBK_8172,__label__2,Amazing quality and fast delivery,4.0,2023-12-17,1.0
ORD_3119,CUST_1654,PROD_6382,2024-02-25,2,Net Banking,Delivered,9265.92,20.0,7412.74,991.48,Customer_654,50.0,Male,Pune,Platinum,2021-06-25,Product_4382,Groceries,Brandb,4632.96,438,FDBK_6775,__label__2,Excellent product and very useful,5.0,2024-07-03,1.0
ORD_3120,CUST_5054,PROD_4010,2024-02-01,3,Card,Delivered,1495.5,5.0,1420.72,199.39,Customer_4054,66.0,Female,Kolkata,Silver,2022-01-01,Product_2010,Beauty,Brandd,498.5,162,FDBK_6265,__label__2,Very happy with this purchase,4.0,2024-12-28,1.0
ORD_3121,CUST_5392,PROD_4933,2023-04-03,4,Net Banking,Delivered,10383.68,5.0,9864.5,2444.12,Customer_4392,44.0,Male,Delhi,Silver,2023-09-22,Product_2933,Groceries,Branda,2595.92,410,,,No review provided,4.0,,1.0
ORD_3122,CUST_1639,PROD_5543,2024-02-12,2,Cash On Delivery,Delivered,8095.22,5.0,7690.46,1524.95,Customer_639,21.0,Female,Hyderabad,Silver,2021-01-16,Product_3543,Home,Brandb,4047.61,167,FDBK_8879,__label__2,Excellent product and very useful,5.0,2023-07-26,1.0
ORD_3123,CUST_2400,PROD_5906,2024-03-04,4,Upi,Shipped,16334.56,0.0,16334.56,2512.56,Customer_1400,36.0,Other,Bangalore,Platinum,2023-08-30,Product_3906,Electronics,Brandb,4083.64,108,,,No review provided,4.0,,1.0
ORD_3124,CUST_1342,PROD_6856,2024-11-04,1,Cash On Delivery,Delivered,3245.4,15.0,2758.59,594.52,Customer_342,54.0,Male,Chennai,Platinum,2021-10-18,Product_4856,Home,Brande,3245.4,193,FDBK_6140,__label__2,Loved it and will buy again,4.0,2024-07-22,1.0
ORD_3125,CUST_1562,PROD_3800,2024-03-18,1,Card,Delivered,2260.82,5.0,2147.78,221.4,Customer_562,63.0,Other,Hyderabad,Silver,2021-10-02,Product_1800,Home,Brandc,2260.82,186,FDBK_6926,__label__2,Very happy with this purchase,4.0,2023-02-02,1.0
ORD_3126,CUST_2898,PROD_6468,2024-09-28,3,Net Banking,Delivered,5024.79,5.0,4773.55,1427.46,Customer_1898,45.0,Other,Kolkata,Silver,2022-04-05,Product_4468,Groceries,Branda,1674.93,80,FDBK_4450,__label__1,Very poor quality and disappointing,1.0,2024-05-12,0.0
ORD_3127,CUST_5205,PROD_2300,2024-05-13,2,Net Banking,Shipped,2499.84,0.0,2499.84,242.06,Customer_4205,39.0,Other,Hyderabad,Platinum,2024-01-29,Product_300,Home,Brande,1249.92,42,,,No review provided,4.0,,1.0
ORD_3128,CUST_2595,PROD_4838,2024-03-15,4,Cash On Delivery,Delivered,17992.64,10.0,17992.64,4698.33,Customer_1595,43.0,Other,Pune,Gold,2021-01-14,Product_2838,Fashion,Brandb,4498.16,379,,,No review provided,4.0,,1.0
ORD_3129,CUST_3428,PROD_2561,2023-12-21,2,Card,Delivered,4188.22,20.0,3350.58,593.59,Customer_2428,40.0,Male,Mumbai,Gold,2023-04-10,Product_561,Groceries,Brandd,2094.11,412,,,No review provided,4.0,,1.0
ORD_3130,CUST_2246,PROD_2702,2024-06-08,4,Card,Delivered,10763.56,10.0,9687.2,2666.67,Customer_1246,65.0,Male,Delhi,Silver,2022-12-08,Product_702,Beauty,Brande,2690.89,220,FDBK_5502,__label__1,Waste of money and bad product,1.0,2023-02-28,0.0
ORD_3130,CUST_2246,PROD_2702,2024-06-08,4,Card,Delivered,10763.56,10.0,9687.2,2666.67,Customer_1246,65.0,Male,Delhi,Silver,2022-12-08,Product_702,Beauty,Brande,2690.89,220,FDBK_7590,__label__2,amazing quality and fast delivery,4.0,2023-09-26,1.0
ORD_3131,CUST_5981,PROD_3490,2023-09-07,5,Net Banking,Delivered,9231.3,20.0,7385.04,913.86,Customer_4981,39.0,Male,Hyderabad,Silver,2024-03-26,Product_1490,Beauty,Brandb,1846.26,263,FDBK_8208,__label__1,Terrible experience with this item,1.0,2024-01-06,0.0
ORD_3132,CUST_5613,PROD_2189,2023-06-17,1,Upi,Delivered,1326.49,10.0,1193.84,240.17,Customer_4613,48.0,Other,Kolkata,Silver,2023-01-03,Product_189,Electronics,Brande,1326.49,211,,,No review provided,4.0,,1.0
