feedback_id,order_id,raw_sentiment_label,review_text,rating,feedback_date
FDBK_4335,ORD_3778,__label__2,Very happy with this purchase,5.0,2023-04-27
FDBK_4336,ORD_5855,__label__2,Amazing quality and fast delivery,4.0,2024-07-11
FDBK_4337,ORD_3932,__label__2,Good product worth the price,5.0,2024-05-13
FDBK_4338,ORD_7360,__label__2,Loved it and will buy again,5.0,2024-08-22
FDBK_4339,ORD_6927,__label__2,Very happy with this purchase,4.0,2024-07-24
FDBK_4340,ORD_4263,__label__2,Loved it and will buy again,5.0,2024-05-07
FDBK_4341,ORD_4429,__label__2,Loved it and will buy again,4.0,2023-08-06
FDBK_4342,ORD_3599,__label__2,Excellent product and very useful,,2024-08-13
FDBK_4343,ORD_3145,__label__1,Terrible experience with this item,2.0,2023-03-25
FDBK_4344,ORD_6093,__label__2,Very happy with this purchase,5.0,2024-12-18
FDBK_4345,ORD_3501,__label__1,,2.0,2024-06-04
FDBK_4346,ORD_6869,__label__1,Waste of money and bad product,2.0,2023-06-23
FDBK_4347,ORD_4568,__label__1,Delivery was late and product was damaged,1.0,2023-01-22
FDBK_4348,ORD_5428,__label__1,Very poor quality and disappointing,1.0,2024-02-20
FDBK_4349,ORD_4580,__label__1,Very poor quality and disappointing,1.0,2024-11-12
FDBK_4350,ORD_5881,__label__2,  amazing quality and fast delivery  ,4.0,2023-06-30
FDBK_4351,ORD_5312,__label__1,Waste of money and bad product,2.0,2023-07-26
FDBK_4352,ORD_4365,__label__2,Very happy with this purchase,4.0,2023-10-10
FDBK_4353,ORD_3512,__label__2,Very happy with this purchase,5.0,2024-11-29
FDBK_4354,ORD_5399,__label__2,  amazing quality and fast delivery  ,5.0,2024-04-29
FDBK_4355,ORD_7781,__label__1,Waste of money and bad product,1.0,2024-06-08
FDBK_4356,ORD_5121,__label__1,Delivery was late and product was damaged,2.0,2023-08-10
FDBK_4357,ORD_4262,__label__1,Waste of money and bad product,2.0,2023-06-20
FDBK_4358,ORD_3771,__label__1,Delivery was late and product was damaged,1.0,2024-01-02
FDBK_4359,ORD_4656,__label__1,Terrible experience with this item,2.0,2023-01-11
FDBK_4360,ORD_3555,__label__2,Good product worth the price,4.0,2024-12-24
FDBK_4361,ORD_4508,__label__2,Very happy with this purchase,4.0,2024-03-10
FDBK_4362,ORD_5578,__label__1,,2.0,2024-11-23
FDBK_4363,ORD_6136,__label__1,Very poor quality and disappointing,2.0,2024-12-21
FDBK_4364,ORD_6864,__label__2,Good product worth the price,5.0,2024-04-02
FDBK_4365,ORD_3018,__label__1,Delivery was late and product was damaged,2.0,2023-01-19
FDBK_4366,ORD_3383,__label__1,Very poor quality and disappointing,1.0,2024-05-01
FDBK_4367,ORD_7442,__label__2,Excellent product and very useful,4.0,2023-02-21
FDBK_4368,ORD_7761,__label__2,Very happy with this purchase,4.0,2024-07-26
FDBK_4369,ORD_7946,__label__2,Amazing quality and fast delivery,,2023-08-02
FDBK_4370,ORD_6099,__label__2,Very happy with this purchase,5.0,2023-07-10
FDBK_4371,ORD_4332,__label__1,Waste of money and bad product,1.0,2024-12-08
FDBK_4372,ORD_7526,__label__2,Good product worth the price,5.0,2024-03-13
FDBK_4373,ORD_4352,__label__2,Loved it and will buy again,4.0,2024-04-18
FDBK_4374,ORD_7717,__label__2,Good product worth the price,4.0,2023-09-03
FDBK_4375,ORD_3241,__label__2,Loved it and will buy again,4.0,2023-09-11
FDBK_4376,ORD_4201,__label__2,Excellent product and very useful,5.0,2024-03-09
FDBK_4377,ORD_3346,__label__2,Excellent product and very useful,4.0,2023-08-23
FDBK_4378,ORD_3896,__label__2,Excellent product and very useful,4.0,2023-03-28
FDBK_4379,ORD_6509,__label__1,Waste of money and bad product,1.0,2023-03-13
FDBK_4380,ORD_4222,__label__1,Terrible experience with this item,2.0,2024-12-11
FDBK_4381,ORD_5528,__label__2,Excellent product and very useful,5.0,2023-02-03
FDBK_4382,ORD_6099,__label__1,Delivery was late and product was damaged,1.0,2023-02-26
FDBK_4383,ORD_5214,__label__2,Loved it and will buy again,5.0,2023-05-04
FDBK_4384,ORD_4430,__label__1,Terrible experience with this item,1.0,2024-09-06
FDBK_4385,ORD_3348,__label__2,Amazing quality and fast delivery,5.0,2023-03-06
FDBK_4386,ORD_6265,__label__1,Not worth the price,2.0,2023-10-23
FDBK_4387,ORD_6329,__label__1,Waste of money and bad product,2.0,2023-12-28
FDBK_4388,ORD_3657,__label__2,Excellent product and very useful,5.0,2024-10-04
FDBK_4389,ORD_7021,__label__2,Very happy with this purchase,4.0,2023-03-31
FDBK_4390,ORD_4915,__label__2,Very happy with this purchase,5.0,2024-01-16
FDBK_4391,ORD_4433,__label__1,Very poor quality and disappointing,1.0,2024-12-21
FDBK_4392,ORD_5056,__label__2,Very happy with this purchase,5.0,2024-04-25
FDBK_4393,ORD_3500,__label__2,Amazing quality and fast delivery,4.0,2024-03-03
FDBK_4394,ORD_7646,__label__2,Amazing quality and fast delivery,5.0,2023-09-27
FDBK_4395,ORD_7426,__label__2,Excellent product and very useful,5.0,2023-01-27
FDBK_4396,ORD_3180,__label__2,Very happy with this purchase,4.0,2023-11-29
FDBK_4397,ORD_5949,__label__2,Loved it and will buy again,5.0,2024-06-01
FDBK_4398,ORD_6192,__label__2,Good product worth the price,5.0,2023-04-29
FDBK_4399,ORD_5420,__label__2,Loved it and will buy again,4.0,2023-02-06
FDBK_4400,ORD_6806,__label__2,Amazing quality and fast delivery,4.0,2024-06-30
FDBK_4401,ORD_4735,__label__2,Amazing quality and fast delivery,4.0,2024-07-11
FDBK_4402,ORD_3174,__label__1,Waste of money and bad product,2.0,2024-10-07
FDBK_4403,ORD_4619,__label__1,Waste of money and bad product,1.0,2023-07-30
FDBK_4404,ORD_6704,__label__1,Not worth the price,2.0,2024-01-15
FDBK_4405,ORD_7142,__label__1,Very poor quality and disappointing,2.0,2024-07-02
FDBK_4406,ORD_4739,__label__2,Amazing quality and fast delivery,4.0,2024-10-15
FDBK_4407,ORD_7447,__label__2,Very happy with this purchase,4.0,2024-07-07
FDBK_4408,ORD_6125,__label__2,Good product worth the price,5.0,2024-04-16
FDBK_4409,ORD_4583,__label__2,Amazing quality and fast delivery,5.0,2024-11-19
FDBK_4410,ORD_6885,__label__1,Delivery was late and product was damaged,1.0,2023-10-17
FDBK_4411,ORD_7151,__label__2,Amazing quality and fast delivery,5.0,2023-07-31
FDBK_4412,ORD_6655,__label__2,Excellent product and very useful,4.0,2023-08-11
FDBK_4413,ORD_3302,__label__2,Good product worth the price,5.0,2024-02-05
FDBK_4414,ORD_5930,__label__2,Excellent product and very useful,4.0,2023-03-05
FDBK_4415,ORD_6533,__label__2,Good product worth the price,4.0,2023-02-12
FDBK_4416,ORD_7267,__label__2,Amazing quality and fast delivery,5.0,2024-10-28
FDBK_4417,ORD_4998,__label__2,Amazing quality and fast delivery,4.0,2023-11-17
FDBK_4418,ORD_7879,__label__1,Not worth the price,1.0,2023-10-06
FDBK_4419,ORD_4713,__label__2,Very happy with this purchase,5.0,2024-08-08
FDBK_4420,ORD_5465,__label__2,Very happy with this purchase,4.0,2023-08-05
FDBK_4421,ORD_7140,__label__1,Waste of money and bad product,1.0,2023-05-31
FDBK_4422,ORD_3147,__label__2,Amazing quality and fast delivery,4.0,2023-05-30
FDBK_4423,ORD_6319,__label__1,Very poor quality and disappointing,2.0,2024-08-30
FDBK_4424,ORD_6774,__label__2,Amazing quality and fast delivery,4.0,2024-03-28
FDBK_4425,ORD_6048,__label__2,Good product worth the price,4.0,2024-10-21
FDBK_4426,ORD_4358,__label__1,Delivery was late and product was damaged,2.0,2024-08-07
FDBK_4427,ORD_7051,__label__1,Delivery was late and product was damaged,2.0,2024-11-18
FDBK_4428,ORD_4100,__label__1,Very poor quality and disappointing,1.0,2024-12-17
FDBK_4429,ORD_7824,__label__1,Delivery was late and product was damaged,2.0,2023-03-22
FDBK_4430,ORD_6618,__label__2,Very happy with this purchase,5.0,2023-11-11
FDBK_4431,ORD_4550,__label__1,Terrible experience with this item,2.0,2023-05-25
FDBK_4432,ORD_6397,__label__2,Good product worth the price,4.0,2024-11-27
FDBK_4433,ORD_5067,__label__2,Loved it and will buy again,4.0,2024-08-20
FDBK_4434,ORD_3183,__label__1,Delivery was late and product was damaged,1.0,2023-11-16
FDBK_4435,ORD_5737,__label__1,Very poor quality and disappointing,1.0,2023-04-22
FDBK_4436,ORD_7311,__label__1,Very poor quality and disappointing,1.0,2023-02-07
FDBK_4437,ORD_4758,__label__1,Delivery was late and product was damaged,2.0,2024-01-23
FDBK_4438,ORD_4312,__label__1,,1.0,2023-02-01
FDBK_4439,ORD_6918,__label__1,Terrible experience with this item,1.0,2024-07-14
FDBK_4440,ORD_3651,__label__2,Very happy with this purchase,5.0,2024-05-13
FDBK_4441,ORD_6458,__label__2,Excellent product and very useful,4.0,2024-06-26
FDBK_4442,ORD_7807,__label__1,Very poor quality and disappointing,1.0,2024-07-31
FDBK_4443,ORD_4222,__label__2,Loved it and will buy again,4.0,2023-02-02
FDBK_4444,ORD_4100,__label__2,Good product worth the price,4.0,2024-05-01
FDBK_4445,ORD_3975,__label__1,Delivery was late and product was damaged,2.0,2024-08-05
FDBK_4446,ORD_3705,__label__2,Very happy with this purchase,5.0,2023-01-21
FDBK_4447,ORD_7732,__label__1,Not worth the price,2.0,2023-04-12
FDBK_4448,ORD_5357,__label__1,Terrible experience with this item,1.0,2023-08-09
FDBK_4449,ORD_5631,__label__1,,2.0,2024-10-21
FDBK_4450,ORD_3126,__label__1,Very poor quality and disappointing,1.0,2024-05-12
FDBK_4451,ORD_4820,__label__2,Good product worth the price,4.0,2023-01-10
FDBK_4452,ORD_3097,__label__1,Terrible experience with this item,1.0,2024-03-31
FDBK_4453,ORD_4040,__label__2,Amazing quality and fast delivery,,2024-12-25
FDBK_4454,ORD_4137,__label__2,Very happy with this purchase,4.0,2024-05-07
FDBK_4455,ORD_5281,__label__1,Very poor quality and disappointing,2.0,2023-02-23
FDBK_4456,ORD_7117,__label__2,Good product worth the price,5.0,2023-10-05
FDBK_4457,ORD_4063,__label__2,Excellent product and very useful,4.0,2023-11-30
FDBK_4458,ORD_3066,__label__2,Loved it and will buy again,5.0,2024-05-14
FDBK_4459,ORD_6521,__label__1,Terrible experience with this item,2.0,2024-05-13
FDBK_4460,ORD_6175,__label__2,Amazing quality and fast delivery,4.0,2024-06-26
FDBK_4461,ORD_6824,__label__1,Delivery was late and product was damaged,1.0,2024-08-27
FDBK_4462,ORD_7809,__label__2,Good product worth the price,5.0,2024-06-09
FDBK_4463,ORD_6922,__label__1,Very poor quality and disappointing,2.0,2023-01-18
FDBK_4464,ORD_7734,__label__2,Very happy with this purchase,5.0,2023-03-02
FDBK_4465,ORD_6749,__label__2,Loved it and will buy again,4.0,2023-09-20
FDBK_4466,ORD_5522,__label__2,Very happy with this purchase,4.0,2024-10-15
FDBK_4467,ORD_6285,__label__1,Very poor quality and disappointing,1.0,2024-03-11
FDBK_4468,ORD_4478,__label__2,Very happy with this purchase,4.0,2024-09-15
FDBK_4469,ORD_3098,__label__2,Loved it and will buy again,4.0,2024-11-18
FDBK_4470,ORD_5079,__label__2,Very happy with this purchase,4.0,2023-11-23
FDBK_4471,ORD_4397,__label__2,Good product worth the price,4.0,2024-01-06
FDBK_4472,ORD_6527,__label__2,Very happy with this purchase,5.0,2023-09-13
FDBK_4473,ORD_7388,__label__2,Good product worth the price,5.0,2023-03-07
FDBK_4474,ORD_5057,__label__2,Very happy with this purchase,5.0,2024-01-07
FDBK_4475,ORD_4893,__label__2,Loved it and will buy again,4.0,2024-02-29
FDBK_4476,ORD_6026,__label__2,Amazing quality and fast delivery,4.0,2023-09-04
FDBK_4477,ORD_6215,__label__1,Waste of money and bad product,2.0,2024-10-20
FDBK_4478,ORD_7940,__label__2,Good product worth the price,5.0,2024-01-05
FDBK_4479,ORD_6910,__label__2,Good product worth the price,5.0,2023-02-12
FDBK_4480,ORD_5945,__label__2,Amazing quality and fast delivery,,2023-04-29
FDBK_4481,ORD_4955,__label__1,Terrible experience with this item,2.0,2024-11-07
FDBK_4482,ORD_6170,__label__1,Terrible experience with this item,2.0,2023-10-07
FDBK_4483,ORD_4506,__label__2,Very happy with this purchase,5.0,2024-04-06
FDBK_4484,ORD_3299,__label__1,Not worth the price,2.0,2024-11-30
FDBK_4485,ORD_4857,__label__2,Loved it and will buy again,4.0,2024-11-24
FDBK_4486,ORD_5943,__label__1,Very poor quality and disappointing,1.0,2024-03-23
FDBK_4487,ORD_4489,__label__2,Very happy with this purchase,5.0,2024-05-17
FDBK_4488,ORD_3134,__label__2,Very happy with this purchase,5.0,2023-01-04
FDBK_4489,ORD_4292,__label__2,Amazing quality and fast delivery,5.0,2024-07-31
FDBK_4490,ORD_4032,__label__2,Good product worth the price,4.0,2023-01-30
FDBK_4491,ORD_5248,__label__2,Loved it and will buy again,5.0,2024-12-14
FDBK_4492,ORD_3835,__label__1,Terrible experience with this item,2.0,2024-02-19
FDBK_4493,ORD_4668,__label__1,Delivery was late and product was damaged,1.0,2023-09-13
FDBK_4494,ORD_3359,__label__1,Not worth the price,2.0,2024-09-15
FDBK_4495,ORD_5633,__label__2,Good product worth the price,5.0,2024-04-21
FDBK_4496,ORD_6709,__label__1,Not worth the price,1.0,2024-11-26
FDBK_4497,ORD_3508,__label__1,Waste of money and bad product,1.0,2024-02-11
FDBK_4498,ORD_6263,__label__2,Loved it and will buy again,4.0,2024-11-27
FDBK_4499,ORD_5193,__label__2,Good product worth the price,4.0,2023-06-24
FDBK_4500,ORD_4713,__label__2,Amazing quality and fast delivery,5.0,2023-09-23
FDBK_4501,ORD_7209,__label__1,Very poor quality and disappointing,2.0,2023-08-16
FDBK_4502,ORD_6370,__label__2,VERY POOR QUALITY AND DISAPPOINTING,5.0,2024-04-11
FDBK_4503,ORD_3299,__label__2,Loved it and will buy again,4.0,2023-03-25
FDBK_4504,ORD_7753,__label__2,Loved it and will buy again,5.0,2024-09-09
FDBK_4505,ORD_3703,__label__2,Very happy with this purchase,5.0,2023-02-14
FDBK_4506,ORD_4233,__label__1,Very poor quality and disappointing,2.0,2023-12-08
FDBK_4507,ORD_6362,__label__2,Amazing quality and fast delivery,4.0,2023-04-25
FDBK_4508,ORD_3904,__label__2,Very happy with this purchase,5.0,2024-01-22
FDBK_4509,ORD_6518,__label__2,Amazing quality and fast delivery,4.0,2023-01-01
FDBK_4510,ORD_4246,__label__2,Amazing quality and fast delivery,5.0,2023-02-13
FDBK_4511,ORD_5522,__label__2,Amazing quality and fast delivery,5.0,2023-01-03
FDBK_4512,ORD_5757,__label__1,Very poor quality and disappointing,2.0,2024-02-10
FDBK_4513,ORD_4772,__label__1,Very poor quality and disappointing,1.0,2024-09-10
FDBK_4514,ORD_3762,__label__2,VERY POOR QUALITY AND DISAPPOINTING,5.0,2024-12-29
FDBK_4515,ORD_7624,__label__2,Good product worth the price,5.0,2024-04-27
FDBK_4516,ORD_5884,__label__2,Loved it and will buy again,4.0,2024-08-08
FDBK_4517,ORD_6485,__label__2,Excellent product and very useful,4.0,2023-11-26
FDBK_4518,ORD_5111,__label__1,Not worth the price,1.0,2024-10-31
FDBK_4519,ORD_7372,__label__2,Good product worth the price,4.0,2023-10-17
FDBK_4520,ORD_3216,__label__2,Loved it and will buy again,5.0,2023-01-14
FDBK_4521,ORD_7491,__label__1,Waste of money and bad product,2.0,2024-12-19
FDBK_4522,ORD_6726,__label__2,Good product worth the price,4.0,2024-07-27
FDBK_4523,ORD_4335,__label__1,Not worth the price,2.0,2024-10-21
FDBK_4524,ORD_4615,__label__1,Not worth the price,1.0,2023-06-10
FDBK_4525,ORD_6516,__label__2,Amazing quality and fast delivery,5.0,2024-06-17
FDBK_4526,ORD_4345,__label__1,Waste of money and bad product,1.0,2024-08-03
FDBK_4527,ORD_7446,__label__1,Very poor quality and disappointing,1.0,2023-04-17
FDBK_4528,ORD_4299,__label__2,VERY POOR QUALITY AND DISAPPOINTING,4.0,2024-11-11
FDBK_4529,ORD_7097,__label__1,Not worth the price,2.0,2024-08-21
FDBK_4530,ORD_6172,__label__2,Amazing quality and fast delivery,4.0,2023-03-23
FDBK_4531,ORD_6685,__label__2,VERY POOR QUALITY AND DISAPPOINTING,4.0,2023-08-28
FDBK_4532,ORD_6367,__label__1,Terrible experience with this item,1.0,2023-04-12
FDBK_4533,ORD_3599,__label__2,Good product worth the price,4.0,2023-02-20
FDBK_4534,ORD_3069,__label__2,Excellent product and very useful,4.0,2023-11-29
FDBK_4535,ORD_4276,__label__2,Loved it and will buy again,4.0,2024-01-24
FDBK_4536,ORD_5046,__label__2,Amazing quality and fast delivery,4.0,2023-08-01
FDBK_4537,ORD_3300,__label__2,Excellent product and very useful,4.0,2024-04-23
FDBK_4538,ORD_3480,__label__2,Good product worth the price,5.0,2024-12-20
FDBK_4539,ORD_5770,__label__1,Waste of money and bad product,1.0,2023-08-08
FDBK_4540,ORD_4420,__label__2,Good product worth the price,4.0,2024-04-08
FDBK_4541,ORD_3932,__label__1,Terrible experience with this item,1.0,2023-04-23
FDBK_4542,ORD_6897,__label__2,Loved it and will buy again,5.0,2024-12-11
FDBK_4543,ORD_5800,__label__2,Loved it and will buy again,5.0,2024-07-29
FDBK_4544,ORD_4040,__label__1,Delivery was late and product was damaged,1.0,2023-09-08
FDBK_4545,ORD_5074,__label__1,Not worth the price,1.0,2024-06-27
FDBK_4546,ORD_6089,__label__2,Loved it and will buy again,5.0,2024-08-10
FDBK_4547,ORD_6853,__label__2,Loved it and will buy again,4.0,2024-10-12
FDBK_4548,ORD_4159,__label__2,Good product worth the price,4.0,2023-08-24
FDBK_4549,ORD_7027,__label__1,Terrible experience with this item,1.0,2024-02-12
FDBK_4550,ORD_4406,__label__2,Good product worth the price,4.0,2024-02-23
FDBK_4551,ORD_5010,__label__1,Waste of money and bad product,1.0,2024-12-18
FDBK_4552,ORD_7040,__label__2,Good product worth the price,5.0,2023-05-14
FDBK_4553,ORD_4400,__label__2,Good product worth the price,4.0,2023-07-27
FDBK_4554,ORD_4251,__label__2,Very happy with this purchase,5.0,2024-02-26
FDBK_4555,ORD_4318,__label__1,Waste of money and bad product,1.0,2024-09-21
FDBK_4556,ORD_3255,__label__2,Very happy with this purchase,4.0,2023-03-13
FDBK_4557,ORD_7337,__label__1,Terrible experience with this item,1.0,2024-09-16
FDBK_4558,ORD_5315,__label__1,Not worth the price,2.0,2023-02-19
FDBK_4559,ORD_7677,__label__2,Amazing quality and fast delivery,4.0,2023-10-28
FDBK_4560,ORD_5775,__label__2,Very happy with this purchase,4.0,2024-05-01
FDBK_4561,ORD_7734,__label__2,Good product worth the price,5.0,2024-03-13
FDBK_4562,ORD_5668,__label__2,Excellent product and very useful,5.0,2024-03-29
FDBK_4563,ORD_6490,__label__1,  amazing quality and fast delivery  ,1.0,2023-07-07
FDBK_4564,ORD_6625,__label__2,Amazing quality and fast delivery,,2024-11-09
FDBK_4565,ORD_5963,__label__2,Very happy with this purchase,,2023-12-14
FDBK_4566,ORD_4210,__label__2,Very happy with this purchase,5.0,2024-04-29
FDBK_4567,ORD_6759,__label__2,Very happy with this purchase,4.0,2024-08-27
FDBK_4568,ORD_6586,__label__2,Loved it and will buy again,4.0,2024-11-17
FDBK_4569,ORD_5500,__label__2,Excellent product and very useful,4.0,2024-04-18
FDBK_4570,ORD_4679,__label__1,Waste of money and bad product,1.0,2023-09-04
FDBK_4571,ORD_4012,__label__1,Waste of money and bad product,2.0,2023-06-10
FDBK_4572,ORD_4639,__label__1,Waste of money and bad product,1.0,2023-03-03
FDBK_4573,ORD_5746,__label__1,Not worth the price,2.0,2023-05-15
FDBK_4574,ORD_5911,__label__2,Amazing quality and fast delivery,5.0,2023-08-31
FDBK_4575,ORD_4766,__label__2,Amazing quality and fast delivery,5.0,2023-04-21
FDBK_4576,ORD_3723,__label__2,Excellent product and very useful,4.0,2024-03-04
FDBK_4577,ORD_6621,__label__2,Good product worth the price,5.0,2023-10-11
FDBK_4578,ORD_7905,__label__2,Good product worth the price,5.0,2024-12-22
FDBK_4579,ORD_5003,__label__2,Very happy with this purchase,5.0,2024-06-20
FDBK_4580,ORD_7004,__label__2,Loved it and will buy again,4.0,2024-04-07
FDBK_4581,ORD_7414,__label__2,Good product worth the price,5.0,2023-06-22
FDBK_4582,ORD_5362,__label__2,Good product worth the price,5.0,2024-01-21
FDBK_4583,ORD_3877,__label__1,Very poor quality and disappointing,2.0,2023-06-02
FDBK_4584,ORD_5010,__label__2,Amazing quality and fast delivery,5.0,2024-05-16
FDBK_4585,ORD_7271,__label__1,Not worth the price,2.0,2024-08-11
FDBK_4586,ORD_7574,__label__1,Not worth the price,2.0,2024-11-04
FDBK_4587,ORD_3313,__label__2,  amazing quality and fast delivery  ,5.0,2023-01-06
FDBK_4588,ORD_4230,__label__1,Very poor quality and disappointing,2.0,2023-03-13
